departure_code,arrival_code,pos_provider_code,route_type
EBB,MAN,emirates.com,airport
ISB,NJF,emirates.com,airport
GLA,AMD,emirates.com,airport
ISB,MSQ,emirates.com,airport
EBB,LPB,emirates.com,airport
FRU,SYD,emirates.com,airport
ISB,LPB,emirates.com,airport
EUN,BOM,emirates.com,airport
HYD,BUD,emirates.com,airport
FRU,HLP,emirates.com,airport
FRU,CGK,emirates.com,airport
HAM,JNB,emirates.com,airport
ISB,DRS,emirates.com,airport
DXB,ROK,emirates.com,airport
HAM,IST,emirates.com,airport
DXB,BSL,emirates.com,airport
DXB,TKG,emirates.com,airport
HYD,AMM,emirates.com,airport
EBL,YQR,emirates.com,airport
HRG,LED,emirates.com,airport
DXB,SCY,emirates.com,airport
HRG,DPS,emirates.com,airport
DXB,LDH,emirates.com,airport
EBL,WAW,emirates.com,airport
HRE,SOU,emirates.com,airport
DXB,PPT,emirates.com,airport
ISB,ADL,emirates.com,airport
HRE,RUH,emirates.com,airport
HRE,FCO,emirates.com,airport
HRE,CIA,emirates.com,airport
FRU,AMM,emirates.com,airport
DXB,YKA,emirates.com,airport
DXB,TIJ,emirates.com,airport
GVA,KTM,emirates.com,airport
DXB,TIF,emirates.com,airport
DXB,POS,emirates.com,airport
DXB,MLI,emirates.com,airport
GVA,HYD,emirates.com,airport
HRE,LCA,emirates.com,airport
HYD,YEG,emirates.com,airport
HYD,VIE,emirates.com,airport
HRE,HRB,emirates.com,airport
HYD,TPE,emirates.com,airport
HYD,SGN,emirates.com,airport
DXB,MLB,emirates.com,airport
HRE,AUH,emirates.com,airport
EBL,PKV,emirates.com,airport
DXB,KDM,emirates.com,airport
HYD,RAP,emirates.com,airport
HOU,SKT,emirates.com,airport
EBL,LBG,emirates.com,airport
EBL,ORY,emirates.com,airport
EBL,CDG,emirates.com,airport
EBL,BVA,emirates.com,airport
DXB,GJL,emirates.com,airport
HYD,PCL,emirates.com,airport
HOU,RGN,emirates.com,airport
GLA,LUN,emirates.com,airport
HYD,NMF,emirates.com,airport
DXB,KTD,emirates.com,airport
DXB,VLN,emirates.com,airport
DXB,VIL,emirates.com,airport
FRA,ICN,emirates.com,airport
FRA,GMP,emirates.com,airport
HYD,MGQ,emirates.com,airport
EBL,HLP,emirates.com,airport
FRA,MRV,emirates.com,airport
HYD,LPL,emirates.com,airport
EBB,BRU,emirates.com,airport
HYD,LED,emirates.com,airport
FRA,MLW,emirates.com,airport
HYD,HRL,emirates.com,airport
EBB,HOU,emirates.com,airport
HOU,ACC,emirates.com,airport
HKT,USM,emirates.com,airport
GLA,CAI,emirates.com,airport
EBL,HOU,emirates.com,airport
ISB,SLL,emirates.com,airport
HKT,SEA,emirates.com,airport
ISB,FCO,emirates.com,airport
ISB,CIA,emirates.com,airport
DXB,RDZ,emirates.com,airport
HAM,OVB,emirates.com,airport
HKT,LWG,emirates.com,airport
HKT,SEN,emirates.com,airport
HKT,STN,emirates.com,airport
HKT,LTN,emirates.com,airport
HKT,LHR,emirates.com,airport
HKT,LGW,emirates.com,airport
HKT,LCY,emirates.com,airport
ISB,KYN,emirates.com,airport
DXB,RBR,emirates.com,airport
ISB,KBL,emirates.com,airport
HKT,DUB,emirates.com,airport
DXB,YXY,emirates.com,airport
ISB,DDG,emirates.com,airport
HKT,GYD,emirates.com,airport
HAM,BUQ,emirates.com,airport
HAM,BEY,emirates.com,airport
IND,HYD,emirates.com,airport
DXB,ADB,emirates.com,airport
DXB,FAT,emirates.com,airport
HKG,GRU,emirates.com,airport
HKG,CGH,emirates.com,airport
DXB,YFB,emirates.com,airport
HKG,RKV,emirates.com,airport
HKG,KEF,emirates.com,airport
HKG,LBG,emirates.com,airport
HKG,ORY,emirates.com,airport
HKG,CDG,emirates.com,airport
HKG,BVA,emirates.com,airport
EBL,DUB,emirates.com,airport
DXB,PFO,emirates.com,airport
HKG,MEX,emirates.com,airport
EBB,AUH,emirates.com,airport
DXB,PZU,emirates.com,airport
FRA,DOH,emirates.com,airport
HYD,JUB,emirates.com,airport
HKG,FRA,emirates.com,airport
HKG,FAO,emirates.com,airport
HKG,ENU,emirates.com,airport
EVN,MNL,emirates.com,airport
DXB,MCP,emirates.com,airport
ISB,NAO,emirates.com,airport
EBL,CMH,emirates.com,airport
HKG,EPA,emirates.com,airport
HKG,EZE,emirates.com,airport
HKG,AEP,emirates.com,airport
ELQ,LKO,emirates.com,airport
EBB,KBL,emirates.com,airport
HKG,BOM,emirates.com,airport
ISB,YIP,emirates.com,airport
ISB,DET,emirates.com,airport
ISB,DTW,emirates.com,airport
DXB,MBJ,emirates.com,airport
ISB,CPH,emirates.com,airport
DXB,PUU,emirates.com,airport
DXB,PQC,emirates.com,airport
EBB,HLP,emirates.com,airport
EBB,CGK,emirates.com,airport
HAM,CHC,emirates.com,airport
EBB,YEG,emirates.com,airport
EBL,TLL,emirates.com,airport
HGA,YYC,emirates.com,airport
HGA,YKF,emirates.com,airport
HGA,YYZ,emirates.com,airport
HGA,YTZ,emirates.com,airport
HGA,YHM,emirates.com,airport
EBB,TAO,emirates.com,airport
HGA,GRU,emirates.com,airport
HGA,CGH,emirates.com,airport
HGA,ZIA,emirates.com,airport
HGA,VKO,emirates.com,airport
HGA,SVO,emirates.com,airport
HGA,DME,emirates.com,airport
DXB,VRA,emirates.com,airport
EBL,BRU,emirates.com,airport
HYD,MXP,emirates.com,airport
HYD,LIN,emirates.com,airport
HYD,BGY,emirates.com,airport
HGA,JIB,emirates.com,airport
EBL,BRS,emirates.com,airport
ISB,NTL,emirates.com,airport
HBE,FOR,emirates.com,airport
ISB,LPL,emirates.com,airport
HBE,FMO,emirates.com,airport
HBE,CID,emirates.com,airport
DXB,NQZ,emirates.com,airport
HBA,MHD,emirates.com,airport
GVA,BAX,emirates.com,airport
EBB,DOH,emirates.com,airport
HYD,JIB,emirates.com,airport
HYD,FRU,emirates.com,airport
HAS,BLR,emirates.com,airport
HAN,WAW,emirates.com,airport
HAN,SVG,emirates.com,airport
ISB,ANC,emirates.com,airport
HYD,TAS,emirates.com,airport
HAN,LBG,emirates.com,airport
HAN,ORY,emirates.com,airport
HAN,CDG,emirates.com,airport
HAN,BVA,emirates.com,airport
FRA,ATQ,emirates.com,airport
HAN,NCL,emirates.com,airport
FNC,DXB,emirates.com,airport
GLA,HKG,emirates.com,airport
KBV,CAI,emirates.com,airport
JNB,INC,emirates.com,airport
KHI,YQB,emirates.com,airport
KHI,CHC,emirates.com,airport
KWI,ASM,emirates.com,airport
KWI,ASB,emirates.com,airport
KWI,ANR,emirates.com,airport
IST,MEX,emirates.com,airport
KHI,BUD,emirates.com,airport
KHI,PEN,emirates.com,airport
JNB,HAN,emirates.com,airport
KWI,MBA,emirates.com,airport
JED,KGD,emirates.com,airport
JED,HAQ,emirates.com,airport
JED,DLA,emirates.com,airport
KWI,LPT,emirates.com,airport
KWI,LMV,emirates.com,airport
KWI,AGP,emirates.com,airport
JED,UIO,emirates.com,airport
KHI,OVB,emirates.com,airport
JNB,DOH,emirates.com,airport
KHI,UGC,emirates.com,airport
JED,GKK,emirates.com,airport
KUL,ZAG,emirates.com,airport
KHI,TZX,emirates.com,airport
JNB,CPH,emirates.com,airport
KHI,AMS,emirates.com,airport
KUL,VVO,emirates.com,airport
ISB,YQG,emirates.com,airport
KUL,VOG,emirates.com,airport
KHI,ACC,emirates.com,airport
KHI,OMS,emirates.com,airport
JED,KDO,emirates.com,airport
KWI,IWK,emirates.com,airport
KBV,MCT,emirates.com,airport
KHI,NIM,emirates.com,airport
ISB,TNG,emirates.com,airport
JUB,YMX,emirates.com,airport
JUB,YUL,emirates.com,airport
JUB,YHU,emirates.com,airport
KUL,STR,emirates.com,airport
JUB,UIO,emirates.com,airport
KUL,VST,emirates.com,airport
KUL,NYO,emirates.com,airport
KUL,BMA,emirates.com,airport
KUL,ARN,emirates.com,airport
KHI,HAK,emirates.com,airport
JUB,GRU,emirates.com,airport
JUB,CGH,emirates.com,airport
ISU,AMM,emirates.com,airport
JIB,PNH,emirates.com,airport
KUL,RKV,emirates.com,airport
KUL,KEF,emirates.com,airport
JED,FCO,emirates.com,airport
JED,CIA,emirates.com,airport
JED,ROC,emirates.com,airport
KWI,EUN,emirates.com,airport
KUL,ORN,emirates.com,airport
JUB,CAN,emirates.com,airport
KHI,GOJ,emirates.com,airport
KHI,TAO,emirates.com,airport
ISU,WAW,emirates.com,airport
HLP,ZRH,emirates.com,airport
CGK,ZRH,emirates.com,airport
HLP,YYC,emirates.com,airport
CGK,YYC,emirates.com,airport
KWI,DAM,emirates.com,airport
KWI,CZM,emirates.com,airport
HLP,YLW,emirates.com,airport
CGK,YLW,emirates.com,airport
KWI,CUN,emirates.com,airport
KUL,LYP,emirates.com,airport
KWI,COS,emirates.com,airport
JNB,RRJ,emirates.com,airport
JNB,SDU,emirates.com,airport
JNB,GIG,emirates.com,airport
JIB,HYD,emirates.com,airport
KHI,FNC,emirates.com,airport
IST,EBB,emirates.com,airport
KUL,LBA,emirates.com,airport
HLP,GRU,emirates.com,airport
HLP,CGH,emirates.com,airport
CGK,GRU,emirates.com,airport
CGK,CGH,emirates.com,airport
JIB,COK,emirates.com,airport
KHI,MGA,emirates.com,airport
JIB,CGO,emirates.com,airport
ISU,ZIA,emirates.com,airport
ISU,VKO,emirates.com,airport
ISU,SVO,emirates.com,airport
ISU,DME,emirates.com,airport
KHI,ICN,emirates.com,airport
KHI,GMP,emirates.com,airport
KWI,BRO,emirates.com,airport
ISB,YXE,emirates.com,airport
KWI,BKO,emirates.com,airport
KUL,HKT,emirates.com,airport
KHI,RAI,emirates.com,airport
KWI,BJL,emirates.com,airport
JED,CJU,emirates.com,airport
HLP,OSL,emirates.com,airport
CGK,OSL,emirates.com,airport
JNB,KRK,emirates.com,airport
KUL,EVN,emirates.com,airport
ISU,LED,emirates.com,airport
IST,SQD,emirates.com,airport
KHI,PNH,emirates.com,airport
HLP,NJF,emirates.com,airport
CGK,NJF,emirates.com,airport
JED,DPO,emirates.com,airport
HLP,ESB,emirates.com,airport
CGK,ESB,emirates.com,airport
HLP,MTS,emirates.com,airport
CGK,MTS,emirates.com,airport
KHI,BUQ,emirates.com,airport
ISB,TPE,emirates.com,airport
JED,YIW,emirates.com,airport
IST,SIN,emirates.com,airport
HLP,MRS,emirates.com,airport
CGK,MRS,emirates.com,airport
KHI,MDQ,emirates.com,airport
KWI,LAO,emirates.com,airport
HLP,ZIA,emirates.com,airport
HLP,VKO,emirates.com,airport
HLP,SVO,emirates.com,airport
HLP,DME,emirates.com,airport
CGK,ZIA,emirates.com,airport
CGK,VKO,emirates.com,airport
CGK,SVO,emirates.com,airport
CGK,DME,emirates.com,airport
HLP,MLW,emirates.com,airport
CGK,MLW,emirates.com,airport
KHI,AMD,emirates.com,airport
IST,MIG,emirates.com,airport
IST,DAC,emirates.com,airport
KHI,ABZ,emirates.com,airport
HLP,MHD,emirates.com,airport
CGK,MHD,emirates.com,airport
KUL,BOG,emirates.com,airport
JED,WNP,emirates.com,airport
KWI,HMB,emirates.com,airport
KHI,FLR,emirates.com,airport
KHI,LUN,emirates.com,airport
JUB,MAA,emirates.com,airport
HLP,MCT,emirates.com,airport
CGK,MCT,emirates.com,airport
ISB,YNB,emirates.com,airport
HLP,MAD,emirates.com,airport
CGK,MAD,emirates.com,airport
KHI,TAS,emirates.com,airport
HLP,LYS,emirates.com,airport
CGK,LYS,emirates.com,airport
JNB,YQB,emirates.com,airport
JIB,MSJ,emirates.com,airport
JED,BHM,emirates.com,airport
JNB,ICN,emirates.com,airport
JNB,GMP,emirates.com,airport
KTM,YXC,emirates.com,airport
KWI,CLE,emirates.com,airport
KHI,LGK,emirates.com,airport
JNB,PTY,emirates.com,airport
HLP,KZN,emirates.com,airport
CGK,KZN,emirates.com,airport
IST,GRU,emirates.com,airport
IST,CGH,emirates.com,airport
KTM,YGK,emirates.com,airport
KTM,YEG,emirates.com,airport
IST,MPM,emirates.com,airport
HLP,KGD,emirates.com,airport
CGK,KGD,emirates.com,airport
KTM,IAD,emirates.com,airport
KTM,DCA,emirates.com,airport
KHI,LCJ,emirates.com,airport
KTM,RIX,emirates.com,airport
KWI,MMX,emirates.com,airport
IST,LBV,emirates.com,airport
KWI,MES,emirates.com,airport
JED,LMV,emirates.com,airport
HLP,GIZ,emirates.com,airport
CGK,GIZ,emirates.com,airport
KWI,LEX,emirates.com,airport
JIB,YKF,emirates.com,airport
JIB,YYZ,emirates.com,airport
JIB,YTZ,emirates.com,airport
JIB,YHM,emirates.com,airport
KTM,MIA,emirates.com,airport
JIB,IAD,emirates.com,airport
JIB,DCA,emirates.com,airport
KWI,JAX,emirates.com,airport
IST,BNE,emirates.com,airport
KBV,KWI,emirates.com,airport
KTM,LUX,emirates.com,airport
KBL,JED,emirates.com,airport
IST,PUJ,emirates.com,airport
JUB,NBO,emirates.com,airport
HLP,FNA,emirates.com,airport
CGK,FNA,emirates.com,airport
KHI,THS,emirates.com,airport
HLP,DYU,emirates.com,airport
CGK,DYU,emirates.com,airport
JNB,VVO,emirates.com,airport
JNB,TSV,emirates.com,airport
ISB,VIE,emirates.com,airport
JIB,MGA,emirates.com,airport
KHI,KRK,emirates.com,airport
KHI,HNL,emirates.com,airport
KHI,SHE,emirates.com,airport
KWI,BYK,emirates.com,airport
IST,PDX,emirates.com,airport
HLP,DLA,emirates.com,airport
CGK,DLA,emirates.com,airport
KHI,HEL,emirates.com,airport
HLP,DFW,emirates.com,airport
CGK,DFW,emirates.com,airport
HLP,CPH,emirates.com,airport
CGK,CPH,emirates.com,airport
KHI,ASO,emirates.com,airport
KTM,BLQ,emirates.com,airport
KHI,TSN,emirates.com,airport
JUB,NRT,emirates.com,airport
JUB,HND,emirates.com,airport
KTM,BCN,emirates.com,airport
KTM,BAH,emirates.com,airport
JNB,ULH,emirates.com,airport
JED,BDO,emirates.com,airport
KTM,ACC,emirates.com,airport
KHI,HLP,emirates.com,airport
KHI,CGK,emirates.com,airport
JNB,MCT,emirates.com,airport
IST,DUB,emirates.com,airport
JED,BDA,emirates.com,airport
KRK,DAC,emirates.com,airport
IXC,LWG,emirates.com,airport
IXC,SEN,emirates.com,airport
IXC,STN,emirates.com,airport
IXC,LTN,emirates.com,airport
IXC,LHR,emirates.com,airport
IXC,LGW,emirates.com,airport
IXC,LCY,emirates.com,airport
KHI,IXU,emirates.com,airport
HLP,BBU,emirates.com,airport
HLP,OTP,emirates.com,airport
CGK,BBU,emirates.com,airport
CGK,OTP,emirates.com,airport
ISB,YMX,emirates.com,airport
ISB,YUL,emirates.com,airport
ISB,YHU,emirates.com,airport
HLP,BRU,emirates.com,airport
CGK,BRU,emirates.com,airport
HLP,BGW,emirates.com,airport
CGK,BGW,emirates.com,airport
JIB,RUH,emirates.com,airport
HLP,BEY,emirates.com,airport
CGK,BEY,emirates.com,airport
KHI,BBK,emirates.com,airport
KWI,PLU,emirates.com,airport
KWI,CNF,emirates.com,airport
JNB,YKF,emirates.com,airport
JNB,YYZ,emirates.com,airport
JNB,YTZ,emirates.com,airport
JNB,YHM,emirates.com,airport
LYP,NCL,emirates.com,airport
MAA,AYT,emirates.com,airport
MAA,AUS,emirates.com,airport
MGQ,MLE,emirates.com,airport
MGQ,LWG,emirates.com,airport
MGQ,SEN,emirates.com,airport
MGQ,STN,emirates.com,airport
MGQ,LTN,emirates.com,airport
MGQ,LHR,emirates.com,airport
MGQ,LGW,emirates.com,airport
MGQ,LCY,emirates.com,airport
LHE,HRE,emirates.com,airport
LHE,XMN,emirates.com,airport
MEX,PEW,emirates.com,airport
MCT,YQT,emirates.com,airport
MEX,KWI,emirates.com,airport
MAA,AHB,emirates.com,airport
LWG,BUQ,emirates.com,airport
SEN,BUQ,emirates.com,airport
STN,BUQ,emirates.com,airport
LTN,BUQ,emirates.com,airport
LHR,BUQ,emirates.com,airport
LGW,BUQ,emirates.com,airport
LCY,BUQ,emirates.com,airport
MCT,YIW,emirates.com,airport
MCT,YEG,emirates.com,airport
LYS,SYD,emirates.com,airport
LHE,HAN,emirates.com,airport
MEL,LBG,emirates.com,airport
MEL,ORY,emirates.com,airport
MEL,CDG,emirates.com,airport
MEL,BVA,emirates.com,airport
MCT,IAD,emirates.com,airport
MCT,DCA,emirates.com,airport
MCT,VIL,emirates.com,airport
LYS,KTM,emirates.com,airport
MEL,LXR,emirates.com,airport
LYS,JED,emirates.com,airport
MEL,LED,emirates.com,airport
LYS,HAN,emirates.com,airport
MAN,BGW,emirates.com,airport
MAN,BAH,emirates.com,airport
KWI,SQD,emirates.com,airport
LWG,ADL,emirates.com,airport
SEN,ADL,emirates.com,airport
STN,ADL,emirates.com,airport
LTN,ADL,emirates.com,airport
LHR,ADL,emirates.com,airport
LGW,ADL,emirates.com,airport
LCY,ADL,emirates.com,airport
KWI,SGC,emirates.com,airport
LYP,UME,emirates.com,airport
LYP,UBJ,emirates.com,airport
LHE,VTE,emirates.com,airport
LNK,DXB,emirates.com,airport
MCT,VST,emirates.com,airport
MCT,NYO,emirates.com,airport
MCT,BMA,emirates.com,airport
MCT,ARN,emirates.com,airport
MAD,MEL,emirates.com,airport
LKO,YKF,emirates.com,airport
LKO,YYZ,emirates.com,airport
LKO,YTZ,emirates.com,airport
LKO,YHM,emirates.com,airport
LYP,FCO,emirates.com,airport
LYP,CIA,emirates.com,airport
MEL,BCN,emirates.com,airport
LYP,NYS,emirates.com,airport
LYP,SWF,emirates.com,airport
LYP,LGA,emirates.com,airport
LYP,JFK,emirates.com,airport
LYP,EWR,emirates.com,airport
LYP,NGO,emirates.com,airport
LAD,NYS,emirates.com,airport
LAD,SWF,emirates.com,airport
LAD,LGA,emirates.com,airport
LAD,JFK,emirates.com,airport
LAD,EWR,emirates.com,airport
MCT,SGN,emirates.com,airport
MED,UFA,emirates.com,airport
KWI,UKB,emirates.com,airport
LHE,ULH,emirates.com,airport
MAD,BAH,emirates.com,airport
LKO,BHX,emirates.com,airport
MCT,RTW,emirates.com,airport
LHE,TTA,emirates.com,airport
LIT,DXB,emirates.com,airport
MED,RAJ,emirates.com,airport
LYP,JER,emirates.com,airport
MED,PEN,emirates.com,airport
LHE,DEL,emirates.com,airport
LHE,TKU,emirates.com,airport
LIS,NJF,emirates.com,airport
LAD,HKT,emirates.com,airport
LAD,DAC,emirates.com,airport
MCT,NQZ,emirates.com,airport
MAA,RKV,emirates.com,airport
MAA,KEF,emirates.com,airport
LYP,CKY,emirates.com,airport
MCT,NGB,emirates.com,airport
LAD,BLQ,emirates.com,airport
MAA,ZIA,emirates.com,airport
MAA,VKO,emirates.com,airport
MAA,SVO,emirates.com,airport
MAA,DME,emirates.com,airport
LYP,BGW,emirates.com,airport
MED,KDM,emirates.com,airport
MAA,MEX,emirates.com,airport
LHE,SVX,emirates.com,airport
LUN,YKF,emirates.com,airport
LUN,YYZ,emirates.com,airport
LUN,YTZ,emirates.com,airport
LUN,YHM,emirates.com,airport
LIS,HAS,emirates.com,airport
LUN,TRV,emirates.com,airport
LED,TIA,emirates.com,airport
MCT,LOS,emirates.com,airport
LUN,TAS,emirates.com,airport
LED,SGN,emirates.com,airport
LUN,RAP,emirates.com,airport
MCT,LHW,emirates.com,airport
LHE,ICN,emirates.com,airport
LHE,GMP,emirates.com,airport
LUN,ZIA,emirates.com,airport
LUN,VKO,emirates.com,airport
LUN,SVO,emirates.com,airport
LUN,DME,emirates.com,airport
LUN,LHE,emirates.com,airport
MED,CJB,emirates.com,airport
LUN,LAX,emirates.com,airport
LHE,YXU,emirates.com,airport
LHE,SCQ,emirates.com,airport
LUN,KHI,emirates.com,airport
MAA,DKR,emirates.com,airport
MCT,JTR,emirates.com,airport
KWI,VST,emirates.com,airport
KWI,NYO,emirates.com,airport
KWI,BMA,emirates.com,airport
KWI,ARN,emirates.com,airport
MCT,JMU,emirates.com,airport
MAA,CAI,emirates.com,airport
LUN,CAI,emirates.com,airport
LHE,XPT,emirates.com,airport
MAA,BFS,emirates.com,airport
MGQ,MAN,emirates.com,airport
MGQ,DPS,emirates.com,airport
LHE,PNS,emirates.com,airport
MEL,YVR,emirates.com,airport
KWI,XIY,emirates.com,airport
MEL,NYS,emirates.com,airport
MEL,SWF,emirates.com,airport
MEL,LGA,emirates.com,airport
MEL,JFK,emirates.com,airport
MEL,EWR,emirates.com,airport
LHE,PLQ,emirates.com,airport
LWG,AMM,emirates.com,airport
SEN,AMM,emirates.com,airport
STN,AMM,emirates.com,airport
LTN,AMM,emirates.com,airport
LHR,AMM,emirates.com,airport
LGW,AMM,emirates.com,airport
LCY,AMM,emirates.com,airport
LED,KWI,emirates.com,airport
KWI,NTL,emirates.com,airport
LPQ,DXB,emirates.com,airport
LHE,PBM,emirates.com,airport
MAD,MCT,emirates.com,airport
KWI,QRO,emirates.com,airport
LWG,WLG,emirates.com,airport
SEN,WLG,emirates.com,airport
STN,WLG,emirates.com,airport
LTN,WLG,emirates.com,airport
LHR,WLG,emirates.com,airport
LGW,WLG,emirates.com,airport
LCY,WLG,emirates.com,airport
LHE,EBB,emirates.com,airport
LWG,ULH,emirates.com,airport
SEN,ULH,emirates.com,airport
STN,ULH,emirates.com,airport
LTN,ULH,emirates.com,airport
LHR,ULH,emirates.com,airport
LGW,ULH,emirates.com,airport
LCY,ULH,emirates.com,airport
LWG,NRT,emirates.com,airport
LWG,HND,emirates.com,airport
SEN,NRT,emirates.com,airport
SEN,HND,emirates.com,airport
STN,NRT,emirates.com,airport
STN,HND,emirates.com,airport
LTN,NRT,emirates.com,airport
LTN,HND,emirates.com,airport
LHR,NRT,emirates.com,airport
LHR,HND,emirates.com,airport
LGW,NRT,emirates.com,airport
LGW,HND,emirates.com,airport
LCY,NRT,emirates.com,airport
LCY,HND,emirates.com,airport
LWG,TUU,emirates.com,airport
SEN,TUU,emirates.com,airport
STN,TUU,emirates.com,airport
LTN,TUU,emirates.com,airport
LHR,TUU,emirates.com,airport
LGW,TUU,emirates.com,airport
LCY,TUU,emirates.com,airport
MED,SZX,emirates.com,airport
LED,JNB,emirates.com,airport
LJU,BLR,emirates.com,airport
LWG,TPE,emirates.com,airport
SEN,TPE,emirates.com,airport
STN,TPE,emirates.com,airport
LTN,TPE,emirates.com,airport
LHR,TPE,emirates.com,airport
LGW,TPE,emirates.com,airport
LCY,TPE,emirates.com,airport
LED,HLP,emirates.com,airport
LED,CGK,emirates.com,airport
KWI,YAM,emirates.com,airport
LWG,SYZ,emirates.com,airport
SEN,SYZ,emirates.com,airport
LTN,SYZ,emirates.com,airport
LCY,SYZ,emirates.com,airport
LED,JED,emirates.com,airport
MED,NDJ,emirates.com,airport
LWG,SEZ,emirates.com,airport
SEN,SEZ,emirates.com,airport
STN,SEZ,emirates.com,airport
LTN,SEZ,emirates.com,airport
LHR,SEZ,emirates.com,airport
LGW,SEZ,emirates.com,airport
LCY,SEZ,emirates.com,airport
LHE,CZX,emirates.com,airport
KZN,HKT,emirates.com,airport
LWG,RGN,emirates.com,airport
SEN,RGN,emirates.com,airport
