departure_code,arrival_code,pos_provider_code,route_type,direct_flight_only,allowed_inbound_days,allowed_outbound_days,sum_of_oneway,app_types
HYD,DXB,zm.wego.com,airport,false,*,*,true,*
AHB,ISB,zm.wego.com,airport,false,*,*,true,*
BOM,AMD,zm.wego.com,airport,false,*,*,true,*
DMM,ABT,zm.wego.com,airport,false,*,*,true,*
HYD,CCU,zm.wego.com,airport,false,*,*,true,*
BOM,IXB,zm.wego.com,airport,false,*,*,true,*
RUH,CMB,zm.wego.com,airport,false,*,*,true,*
HYD,AUH,zm.wego.com,airport,false,*,*,true,*
KWI,BLR,zm.wego.com,airport,false,*,*,true,*
MCT,COK,zm.wego.com,airport,false,*,*,true,*
SAW,MCT,zm.wego.com,airport,false,*,*,true,*
MNL,CEB,zm.wego.com,airport,false,*,*,true,*
ABT,DMM,zm.wego.com,airport,false,*,*,true,*
MED,TZX,zm.wego.com,airport,false,*,*,true,*
SHJ,HYD,zm.wego.com,airport,false,*,*,true,*
DPS,CGK,zm.wego.com,airport,false,*,*,true,*
LKO,SHJ,zm.wego.com,airport,false,*,*,true,*
CCU,HYD,zm.wego.com,airport,false,*,*,true,*
SAW,BAH,zm.wego.com,airport,false,*,*,true,*
ATQ,SHJ,zm.wego.com,airport,false,*,*,true,*
BLR,LKO,zm.wego.com,airport,false,*,*,true,*
MUX,MCT,zm.wego.com,airport,false,*,*,true,*
AMM,AYT,zm.wego.com,airport,false,*,*,true,*
MAA,CCU,zm.wego.com,airport,false,*,*,true,*
RUH,DBR,zm.wego.com,airport,false,*,*,true,*
RUH,MAA,zm.wego.com,airport,false,*,*,true,*
CCU,MAA,zm.wego.com,airport,false,*,*,true,*
AUH,GOP,zm.wego.com,airport,false,*,*,true,*
BOM,MAA,zm.wego.com,airport,false,*,*,true,*
ASM,JED,zm.wego.com,airport,false,*,*,true,*
DOH,CCJ,zm.wego.com,airport,false,*,*,true,*
MCT,DXB,zm.wego.com,airport,false,*,*,true,*
RUH,BUD,zm.wego.com,airport,false,*,*,true,*
GOI,DEL,zm.wego.com,airport,false,*,*,true,*
TUU,GIZ,zm.wego.com,airport,false,*,*,true,*
AMD,KWI,zm.wego.com,airport,false,*,*,true,*
SAW,SHJ,zm.wego.com,airport,false,*,*,true,*
JED,CGK,zm.wego.com,airport,false,*,*,true,*
DUS,AMM,zm.wego.com,airport,false,*,*,true,*
EAM,CAI,zm.wego.com,airport,false,*,*,true,*
MXP,SPX,zm.wego.com,airport,false,*,*,true,*
DEL,AUH,zm.wego.com,airport,false,*,*,true,*
MNL,MPH,zm.wego.com,airport,false,*,*,true,*
RUH,BEY,zm.wego.com,airport,false,*,*,true,*
TRV,SHJ,zm.wego.com,airport,false,*,*,true,*
AHB,HMB,zm.wego.com,airport,false,*,*,true,*
DXB,ISB,zm.wego.com,airport,false,*,*,true,*
BLR,JAI,zm.wego.com,airport,false,*,*,true,*
KHI,MED,zm.wego.com,airport,false,*,*,true,*
DMM,CCU,zm.wego.com,airport,false,*,*,true,*
BER,JED,zm.wego.com,airport,false,*,*,true,*
AUH,IXC,zm.wego.com,airport,false,*,*,true,*
DMM,MAA,zm.wego.com,airport,false,*,*,true,*
DEL,IXR,zm.wego.com,airport,false,*,*,true,*
JED,BUD,zm.wego.com,airport,false,*,*,true,*
IXE,DXB,zm.wego.com,airport,false,*,*,true,*
DOH,LKO,zm.wego.com,airport,false,*,*,true,*
AUH,FRU,zm.wego.com,airport,false,*,*,true,*
AUH,ALA,zm.wego.com,airport,false,*,*,true,*
MCT,MED,zm.wego.com,airport,false,*,*,true,*
LKO,MED,zm.wego.com,airport,false,*,*,true,*
CCU,IXB,zm.wego.com,airport,false,*,*,true,*
AYJ,BOM,zm.wego.com,airport,false,*,*,true,*
JED,ESB,zm.wego.com,airport,false,*,*,true,*
DEL,KUL,zm.wego.com,airport,false,*,*,true,*
DOH,BOM,zm.wego.com,airport,false,*,*,true,*
DMM,BHH,zm.wego.com,airport,false,*,*,true,*
MED,CCJ,zm.wego.com,airport,false,*,*,true,*
PNQ,DXB,zm.wego.com,airport,false,*,*,true,*
DXB,GOP,zm.wego.com,airport,false,*,*,true,*
DXB,PAT,zm.wego.com,airport,false,*,*,true,*
ORY,CAI,zm.wego.com,airport,false,*,*,true,*
IXZ,CCU,zm.wego.com,airport,false,*,*,true,*
MAA,KUL,zm.wego.com,airport,false,*,*,true,*
DMM,TZX,zm.wego.com,airport,false,*,*,true,*
DMM,HMB,zm.wego.com,airport,false,*,*,true,*
JED,CMN,zm.wego.com,airport,false,*,*,true,*
SAW,CMN,zm.wego.com,airport,false,*,*,true,*
HYD,MCT,zm.wego.com,airport,false,*,*,true,*
CGP,MCT,zm.wego.com,airport,false,*,*,true,*
DEL,IXD,zm.wego.com,airport,false,*,*,true,*
MNL,HKG,zm.wego.com,airport,false,*,*,true,*
DXB,SPX,zm.wego.com,airport,false,*,*,true,*
BLR,AMD,zm.wego.com,airport,false,*,*,true,*
GIZ,DEL,zm.wego.com,airport,false,*,*,true,*
LKO,HAS,zm.wego.com,airport,false,*,*,true,*
BER,BEY,zm.wego.com,airport,false,*,*,true,*
AMD,BLR,zm.wego.com,airport,false,*,*,true,*
SPX,MED,zm.wego.com,airport,false,*,*,true,*
CCU,IXA,zm.wego.com,airport,false,*,*,true,*
BHH,DMM,zm.wego.com,airport,false,*,*,true,*
RUH,ULH,zm.wego.com,airport,false,*,*,true,*
BAH,BOM,zm.wego.com,airport,false,*,*,true,*
CCJ,DOH,zm.wego.com,airport,false,*,*,true,*
IXR,DEL,zm.wego.com,airport,false,*,*,true,*
DEL,GOP,zm.wego.com,airport,false,*,*,true,*
DXB,CEB,zm.wego.com,airport,false,*,*,true,*
DEL,ALA,zm.wego.com,airport,false,*,*,true,*
AUH,MAA,zm.wego.com,airport,false,*,*,true,*
AUH,SAW,zm.wego.com,airport,false,*,*,true,*
JED,VNS,zm.wego.com,airport,false,*,*,true,*
KTM,RUH,zm.wego.com,airport,false,*,*,true,*
KWI,SJJ,zm.wego.com,airport,false,*,*,true,*
MNL,TAC,zm.wego.com,airport,false,*,*,true,*
PAT,BOM,zm.wego.com,airport,false,*,*,true,*
DXB,BLR,zm.wego.com,airport,false,*,*,true,*
RUH,ASM,zm.wego.com,airport,false,*,*,true,*
DXB,MUX,zm.wego.com,airport,false,*,*,true,*
EAM,LKO,zm.wego.com,airport,false,*,*,true,*
DEL,IXJ,zm.wego.com,airport,false,*,*,true,*
DXB,SAW,zm.wego.com,airport,false,*,*,true,*
DMM,BKK,zm.wego.com,airport,false,*,*,true,*
DAC,DOH,zm.wego.com,airport,false,*,*,true,*
HYD,VTZ,zm.wego.com,airport,false,*,*,true,*
JED,IXE,zm.wego.com,airport,false,*,*,true,*
GOP,RUH,zm.wego.com,airport,false,*,*,true,*
KWI,HMB,zm.wego.com,airport,false,*,*,true,*
AMD,BOM,zm.wego.com,airport,false,*,*,true,*
PAT,RUH,zm.wego.com,airport,false,*,*,true,*
JED,BLR,zm.wego.com,airport,false,*,*,true,*
CMN,RUH,zm.wego.com,airport,false,*,*,true,*
MAA,HYD,zm.wego.com,airport,false,*,*,true,*
MNL,JED,zm.wego.com,airport,false,*,*,true,*
DEL,LKO,zm.wego.com,airport,false,*,*,true,*
MNL,ILO,zm.wego.com,airport,false,*,*,true,*
HYD,DOH,zm.wego.com,airport,false,*,*,true,*
LKO,DEL,zm.wego.com,airport,false,*,*,true,*
MAA,DXB,zm.wego.com,airport,false,*,*,true,*
MAA,BOM,zm.wego.com,airport,false,*,*,true,*
GIZ,TUU,zm.wego.com,airport,false,*,*,true,*
DXB,IXC,zm.wego.com,airport,false,*,*,true,*
JED,STN,zm.wego.com,airport,false,*,*,true,*
GOI,BOM,zm.wego.com,airport,false,*,*,true,*
KUL,CGK,zm.wego.com,airport,false,*,*,true,*
KUL,JED,zm.wego.com,airport,false,*,*,true,*
RUH,EBB,zm.wego.com,airport,false,*,*,true,*
BAH,CAI,zm.wego.com,airport,false,*,*,true,*
DWC,ADD,zm.wego.com,airport,false,*,*,true,*
MAA,DMK,zm.wego.com,airport,false,*,*,true,*
DXB,PNQ,zm.wego.com,airport,false,*,*,true,*
STN,RUH,zm.wego.com,airport,false,*,*,true,*
VNS,BLR,zm.wego.com,airport,false,*,*,true,*
FRA,BEY,zm.wego.com,airport,false,*,*,true,*
JED,BKK,zm.wego.com,airport,false,*,*,true,*
RKT,HYD,zm.wego.com,airport,false,*,*,true,*
MED,AMM,zm.wego.com,airport,false,*,*,true,*
BLR,DBR,zm.wego.com,airport,false,*,*,true,*
AMM,ESB,zm.wego.com,airport,false,*,*,true,*
HRG,SAW,zm.wego.com,airport,false,*,*,true,*
GOX,BOM,zm.wego.com,airport,false,*,*,true,*
HYD,MAA,zm.wego.com,airport,false,*,*,true,*
KUL,SIN,zm.wego.com,airport,false,*,*,true,*
RUH,FCO,zm.wego.com,airport,false,*,*,true,*
MNL,CGY,zm.wego.com,airport,false,*,*,true,*
BOM,JAI,zm.wego.com,airport,false,*,*,true,*
DMM,IXE,zm.wego.com,airport,false,*,*,true,*
CCU,KUL,zm.wego.com,airport,false,*,*,true,*
CGK,JED,zm.wego.com,airport,false,*,*,true,*
DMM,STN,zm.wego.com,airport,false,*,*,true,*
JED,DBR,zm.wego.com,airport,false,*,*,true,*
BAH,STN,zm.wego.com,airport,false,*,*,true,*
JAI,BOM,zm.wego.com,airport,false,*,*,true,*
MNL,BCD,zm.wego.com,airport,false,*,*,true,*
JED,SJJ,zm.wego.com,airport,false,*,*,true,*
CCU,HKT,zm.wego.com,airport,false,*,*,true,*
AHB,CCJ,zm.wego.com,airport,false,*,*,true,*
AUH,DAC,zm.wego.com,airport,false,*,*,true,*
DMM,MNL,zm.wego.com,airport,false,*,*,true,*
RUH,KTM,zm.wego.com,airport,false,*,*,true,*
MCT,DEL,zm.wego.com,airport,false,*,*,true,*
TIR,HYD,zm.wego.com,airport,false,*,*,true,*
MNL,ZAM,zm.wego.com,airport,false,*,*,true,*
TPE,NRT,zm.wego.com,airport,false,*,*,true,*
BEY,SAW,zm.wego.com,airport,false,*,*,true,*
DXB,BBI,zm.wego.com,airport,false,*,*,true,*
MNL,BKK,zm.wego.com,airport,false,*,*,true,*
AMD,GOI,zm.wego.com,airport,false,*,*,true,*
BOM,DOH,zm.wego.com,airport,false,*,*,true,*
DMM,JAI,zm.wego.com,airport,false,*,*,true,*
MNL,GES,zm.wego.com,airport,false,*,*,true,*
MCT,CMB,zm.wego.com,airport,false,*,*,true,*
STN,JED,zm.wego.com,airport,false,*,*,true,*
DXB,LKO,zm.wego.com,airport,false,*,*,true,*
IXD,BOM,zm.wego.com,airport,false,*,*,true,*
DVO,MNL,zm.wego.com,airport,false,*,*,true,*
JED,LGW,zm.wego.com,airport,false,*,*,true,*
KWI,IXE,zm.wego.com,airport,false,*,*,true,*
FRA,AMM,zm.wego.com,airport,false,*,*,true,*
TBS,RUH,zm.wego.com,airport,false,*,*,true,*
AHB,DOH,zm.wego.com,airport,false,*,*,true,*
DOH,MAA,zm.wego.com,airport,false,*,*,true,*
CGK,KUL,zm.wego.com,airport,false,*,*,true,*
CAI,GIZ,zm.wego.com,airport,false,*,*,true,*
ESB,JED,zm.wego.com,airport,false,*,*,true,*
CCJ,KWI,zm.wego.com,airport,false,*,*,true,*
PAT,JED,zm.wego.com,airport,false,*,*,true,*
IXA,CCU,zm.wego.com,airport,false,*,*,true,*
SAW,AYT,zm.wego.com,airport,false,*,*,true,*
IXM,DXB,zm.wego.com,airport,false,*,*,true,*
TZX,SAW,zm.wego.com,airport,false,*,*,true,*
AUH,RUH,zm.wego.com,airport,false,*,*,true,*
BLR,KUL,zm.wego.com,airport,false,*,*,true,*
GIZ,ADD,zm.wego.com,airport,false,*,*,true,*
DEL,ATQ,zm.wego.com,airport,false,*,*,true,*
DBR,BLR,zm.wego.com,airport,false,*,*,true,*
DMM,VNS,zm.wego.com,airport,false,*,*,true,*
GOP,DEL,zm.wego.com,airport,false,*,*,true,*
BOM,GAU,zm.wego.com,airport,false,*,*,true,*
AMD,PAT,zm.wego.com,airport,false,*,*,true,*
DUS,CAI,zm.wego.com,airport,false,*,*,true,*
GIZ,LHE,zm.wego.com,airport,false,*,*,true,*
KWI,ATQ,zm.wego.com,airport,false,*,*,true,*
MCT,MAA,zm.wego.com,airport,false,*,*,true,*
DEL,HAN,zm.wego.com,airport,false,*,*,true,*
DMM,COK,zm.wego.com,airport,false,*,*,true,*
IXC,GOI,zm.wego.com,airport,false,*,*,true,*
ISB,AHB,zm.wego.com,airport,false,*,*,true,*
PAT,AMD,zm.wego.com,airport,false,*,*,true,*
IXB,BOM,zm.wego.com,airport,false,*,*,true,*
BLR,DXB,zm.wego.com,airport,false,*,*,true,*
ULH,RUH,zm.wego.com,airport,false,*,*,true,*
CGK,DMK,zm.wego.com,airport,false,*,*,true,*
AUH,TAS,zm.wego.com,airport,false,*,*,true,*
DXB,SKT,zm.wego.com,airport,false,*,*,true,*
JED,AYT,zm.wego.com,airport,false,*,*,true,*
HYD,BKK,zm.wego.com,airport,false,*,*,true,*
BOM,HKT,zm.wego.com,airport,false,*,*,true,*
TUU,ISB,zm.wego.com,airport,false,*,*,true,*
TBS,AMM,zm.wego.com,airport,false,*,*,true,*
KWI,LHE,zm.wego.com,airport,false,*,*,true,*
RUH,IXS,zm.wego.com,airport,false,*,*,true,*
KUL,DPS,zm.wego.com,airport,false,*,*,true,*
RUH,TRZ,zm.wego.com,airport,false,*,*,true,*
AMD,DPS,zm.wego.com,airport,false,*,*,true,*
TIF,DXB,zm.wego.com,airport,false,*,*,true,*
HYD,COK,zm.wego.com,airport,false,*,*,true,*
DXB,BKK,zm.wego.com,airport,false,*,*,true,*
MED,BOM,zm.wego.com,airport,false,*,*,true,*
LKO,TUU,zm.wego.com,airport,false,*,*,true,*
STN,KWI,zm.wego.com,airport,false,*,*,true,*
IXC,DXB,zm.wego.com,airport,false,*,*,true,*
DMM,HBE,zm.wego.com,airport,false,*,*,true,*
IXC,AUH,zm.wego.com,airport,false,*,*,true,*
JED,CMB,zm.wego.com,airport,false,*,*,true,*
GOP,KWI,zm.wego.com,airport,false,*,*,true,*
DEL,MEL,zm.wego.com,airport,false,*,*,true,*
BLR,HYD,zm.wego.com,airport,false,*,*,true,*
KWI,BKK,zm.wego.com,airport,false,*,*,true,*
MAN,KWI,zm.wego.com,airport,false,*,*,true,*
MNL,NRT,zm.wego.com,airport,false,*,*,true,*
DWC,CAI,zm.wego.com,airport,false,*,*,true,*
KWI,GOI,zm.wego.com,airport,false,*,*,true,*
MCT,BGW,zm.wego.com,airport,false,*,*,true,*
RUH,SSH,zm.wego.com,airport,false,*,*,true,*
BKK,MCT,zm.wego.com,airport,false,*,*,true,*
BOM,IXC,zm.wego.com,airport,false,*,*,true,*
JED,JAI,zm.wego.com,airport,false,*,*,true,*
BLR,SXR,zm.wego.com,airport,false,*,*,true,*
MUX,JED,zm.wego.com,airport,false,*,*,true,*
MAA,DMM,zm.wego.com,airport,false,*,*,true,*
BLR,IXC,zm.wego.com,airport,false,*,*,true,*
KUL,HKT,zm.wego.com,airport,false,*,*,true,*
DUS,SAW,zm.wego.com,airport,false,*,*,true,*
CNN,DOH,zm.wego.com,airport,false,*,*,true,*
BER,AMM,zm.wego.com,airport,false,*,*,true,*
MED,HYD,zm.wego.com,airport,false,*,*,true,*
BOM,IXE,zm.wego.com,airport,false,*,*,true,*
SXR,IXC,zm.wego.com,airport,false,*,*,true,*
HYD,SHJ,zm.wego.com,airport,false,*,*,true,*
BLR,BKK,zm.wego.com,airport,false,*,*,true,*
HAN,DAD,zm.wego.com,airport,false,*,*,true,*
CCU,KWI,zm.wego.com,airport,false,*,*,true,*
DMM,PEW,zm.wego.com,airport,false,*,*,true,*
DEL,MED,zm.wego.com,airport,false,*,*,true,*
TPE,KIX,zm.wego.com,airport,false,*,*,true,*
VTZ,HYD,zm.wego.com,airport,false,*,*,true,*
DOH,COK,zm.wego.com,airport,false,*,*,true,*
CCU,JAI,zm.wego.com,airport,false,*,*,true,*
MXP,JED,zm.wego.com,airport,false,*,*,true,*
MAA,IXZ,zm.wego.com,airport,false,*,*,true,*
BLR,SAG,zm.wego.com,airport,false,*,*,true,*
IXC,SXR,zm.wego.com,airport,false,*,*,true,*
NJF,DMM,zm.wego.com,airport,false,*,*,true,*
AMD,IXD,zm.wego.com,airport,false,*,*,true,*
TUU,LHE,zm.wego.com,airport,false,*,*,true,*
TZX,JED,zm.wego.com,airport,false,*,*,true,*
DXB,LHE,zm.wego.com,airport,false,*,*,true,*
IXJ,DEL,zm.wego.com,airport,false,*,*,true,*
SAW,GZT,zm.wego.com,airport,false,*,*,true,*
DAC,KUL,zm.wego.com,airport,false,*,*,true,*
RUH,GAU,zm.wego.com,airport,false,*,*,true,*
AMS,JED,zm.wego.com,airport,false,*,*,true,*
DXB,ALG,zm.wego.com,airport,false,*,*,true,*
CGN,BEY,zm.wego.com,airport,false,*,*,true,*
GOX,DEL,zm.wego.com,airport,false,*,*,true,*
RUH,AMS,zm.wego.com,airport,false,*,*,true,*
JED,TRV,zm.wego.com,airport,false,*,*,true,*
DXB,MCT,zm.wego.com,airport,false,*,*,true,*
CEB,MNL,zm.wego.com,airport,false,*,*,true,*
MAA,SIN,zm.wego.com,airport,false,*,*,true,*
JAI,BLR,zm.wego.com,airport,false,*,*,true,*
TUU,CAI,zm.wego.com,airport,false,*,*,true,*
PAT,DXB,zm.wego.com,airport,false,*,*,true,*
CCU,DAC,zm.wego.com,airport,false,*,*,true,*
DEL,BBI,zm.wego.com,airport,false,*,*,true,*
PNQ,CCU,zm.wego.com,airport,false,*,*,true,*
BLR,JED,zm.wego.com,airport,false,*,*,true,*
AMM,TBS,zm.wego.com,airport,false,*,*,true,*
TIF,LHE,zm.wego.com,airport,false,*,*,true,*
DXB,CGP,zm.wego.com,airport,false,*,*,true,*
DXB,ILO,zm.wego.com,airport,false,*,*,true,*
SHJ,PAT,zm.wego.com,airport,false,*,*,true,*
ESB,AMM,zm.wego.com,airport,false,*,*,true,*
HAM,AMM,zm.wego.com,airport,false,*,*,true,*
KWI,TRZ,zm.wego.com,airport,false,*,*,true,*
ATQ,KUL,zm.wego.com,airport,false,*,*,true,*
KHI,DMM,zm.wego.com,airport,false,*,*,true,*
BKK,DEL,zm.wego.com,airport,false,*,*,true,*
DOH,CAI,zm.wego.com,airport,false,*,*,true,*
SYZ,MCT,zm.wego.com,airport,false,*,*,true,*
DOH,TUN,zm.wego.com,airport,false,*,*,true,*
CCU,PNQ,zm.wego.com,airport,false,*,*,true,*
CDP,KWI,zm.wego.com,airport,false,*,*,true,*
HYD,IXD,zm.wego.com,airport,false,*,*,true,*
HAM,BEY,zm.wego.com,airport,false,*,*,true,*
SPX,FCO,zm.wego.com,airport,false,*,*,true,*
DXB,AHB,zm.wego.com,airport,false,*,*,true,*
AMD,GOX,zm.wego.com,airport,false,*,*,true,*
AMD,AUH,zm.wego.com,airport,false,*,*,true,*
SIN,KUL,zm.wego.com,airport,false,*,*,true,*
AMS,SAW,zm.wego.com,airport,false,*,*,true,*
BOM,SGN,zm.wego.com,airport,false,*,*,true,*
DEL,DOH,zm.wego.com,airport,false,*,*,true,*
IXB,CCU,zm.wego.com,airport,false,*,*,true,*
DEL,AYJ,zm.wego.com,airport,false,*,*,true,*
CAI,BAH,zm.wego.com,airport,false,*,*,true,*
MAN,JED,zm.wego.com,airport,false,*,*,true,*
CPH,BEY,zm.wego.com,airport,false,*,*,true,*
SXR,BOM,zm.wego.com,airport,false,*,*,true,*
KWI,ISB,zm.wego.com,airport,false,*,*,true,*
DXB,GES,zm.wego.com,airport,false,*,*,true,*
IXC,BOM,zm.wego.com,airport,false,*,*,true,*
MNL,KWI,zm.wego.com,airport,false,*,*,true,*
MNL,SIN,zm.wego.com,airport,false,*,*,true,*
SIN,TRZ,zm.wego.com,airport,false,*,*,true,*
DEL,GIZ,zm.wego.com,airport,false,*,*,true,*
NAG,DEL,zm.wego.com,airport,false,*,*,true,*
SAW,AUH,zm.wego.com,airport,false,*,*,true,*
DEL,EAM,zm.wego.com,airport,false,*,*,true,*
MAA,AUH,zm.wego.com,airport,false,*,*,true,*
COK,DOH,zm.wego.com,airport,false,*,*,true,*
JAI,MCT,zm.wego.com,airport,false,*,*,true,*
RUH,BKK,zm.wego.com,airport,false,*,*,true,*
BLR,IXE,zm.wego.com,airport,false,*,*,true,*
AHB,BOM,zm.wego.com,airport,false,*,*,true,*
HYD,KUL,zm.wego.com,airport,false,*,*,true,*
SKT,DMM,zm.wego.com,airport,false,*,*,true,*
ATQ,SXR,zm.wego.com,airport,false,*,*,true,*
AUH,CAI,zm.wego.com,airport,false,*,*,true,*
KWI,AMS,zm.wego.com,airport,false,*,*,true,*
ATQ,DMK,zm.wego.com,airport,false,*,*,true,*
SAW,DOH,zm.wego.com,airport,false,*,*,true,*
BLR,PNQ,zm.wego.com,airport,false,*,*,true,*
DMM,GYD,zm.wego.com,airport,false,*,*,true,*
BOM,BAH,zm.wego.com,airport,false,*,*,true,*
IXZ,MAA,zm.wego.com,airport,false,*,*,true,*
RUH,TRV,zm.wego.com,airport,false,*,*,true,*
BOM,BBI,zm.wego.com,airport,false,*,*,true,*
SAW,DXB,zm.wego.com,airport,false,*,*,true,*
DEL,NAG,zm.wego.com,airport,false,*,*,true,*
AMS,BEY,zm.wego.com,airport,false,*,*,true,*
AUH,BUD,zm.wego.com,airport,false,*,*,true,*
HYD,SXR,zm.wego.com,airport,false,*,*,true,*
BOM,AHB,zm.wego.com,airport,false,*,*,true,*
LKO,TIF,zm.wego.com,airport,false,*,*,true,*
SXR,ATQ,zm.wego.com,airport,false,*,*,true,*
RUH,BLR,zm.wego.com,airport,false,*,*,true,*
GOI,HYD,zm.wego.com,airport,false,*,*,true,*
LGK,KUL,zm.wego.com,airport,false,*,*,true,*
TIF,CAI,zm.wego.com,airport,false,*,*,true,*
TPE,OKA,zm.wego.com,airport,false,*,*,true,*
GIZ,SAW,zm.wego.com,airport,false,*,*,true,*
ATQ,MEL,zm.wego.com,airport,false,*,*,true,*
COK,MCT,zm.wego.com,airport,false,*,*,true,*
CAI,ORY,zm.wego.com,airport,false,*,*,true,*
RUH,PRG,zm.wego.com,airport,false,*,*,true,*
RUH,AUH,zm.wego.com,airport,false,*,*,true,*
MAA,AMD,zm.wego.com,airport,false,*,*,true,*
RPR,DEL,zm.wego.com,airport,false,*,*,true,*
HYD,BLR,zm.wego.com,airport,false,*,*,true,*
EAM,DEL,zm.wego.com,airport,false,*,*,true,*
HYD,AMD,zm.wego.com,airport,false,*,*,true,*
SAG,DEL,zm.wego.com,airport,false,*,*,true,*
SGN,DAD,zm.wego.com,airport,false,*,*,true,*
LKO,BLR,zm.wego.com,airport,false,*,*,true,*
AMD,AYJ,zm.wego.com,airport,false,*,*,true,*
BLR,IXB,zm.wego.com,airport,false,*,*,true,*
GOP,AUH,zm.wego.com,airport,false,*,*,true,*
KWI,TRV,zm.wego.com,airport,false,*,*,true,*
DOH,GOP,zm.wego.com,airport,false,*,*,true,*
DEL,STV,zm.wego.com,airport,false,*,*,true,*
CAI,DWC,zm.wego.com,airport,false,*,*,true,*
MXP,CAI,zm.wego.com,airport,false,*,*,true,*
MED,MCT,zm.wego.com,airport,false,*,*,true,*
ISB,TUU,zm.wego.com,airport,false,*,*,true,*
BLR,BBI,zm.wego.com,airport,false,*,*,true,*
HYD,LKO,zm.wego.com,airport,false,*,*,true,*
VNS,KWI,zm.wego.com,airport,false,*,*,true,*
ASM,RUH,zm.wego.com,airport,false,*,*,true,*
KUL,MAA,zm.wego.com,airport,false,*,*,true,*
PAT,DMM,zm.wego.com,airport,false,*,*,true,*
STV,DEL,zm.wego.com,airport,false,*,*,true,*
AMD,SXR,zm.wego.com,airport,false,*,*,true,*
SIN,DPS,zm.wego.com,airport,false,*,*,true,*
CAI,DUS,zm.wego.com,airport,false,*,*,true,*
DMM,DBR,zm.wego.com,airport,false,*,*,true,*
KUL,PEN,zm.wego.com,airport,false,*,*,true,*
JED,AMD,zm.wego.com,airport,false,*,*,true,*
KUL,DMK,zm.wego.com,airport,false,*,*,true,*
GIZ,CCJ,zm.wego.com,airport,false,*,*,true,*
GAU,BOM,zm.wego.com,airport,false,*,*,true,*
AMM,LTN,zm.wego.com,airport,false,*,*,true,*
BLR,AUH,zm.wego.com,airport,false,*,*,true,*
BLR,GAU,zm.wego.com,airport,false,*,*,true,*
LKO,MCT,zm.wego.com,airport,false,*,*,true,*
TRZ,KUL,zm.wego.com,airport,false,*,*,true,*
AUH,BLR,zm.wego.com,airport,false,*,*,true,*
KWI,MAN,zm.wego.com,airport,false,*,*,true,*
RKT,BOM,zm.wego.com,airport,false,*,*,true,*
DXB,DAC,zm.wego.com,airport,false,*,*,true,*
BKK,CNX,zm.wego.com,airport,false,*,*,true,*
DMM,HKT,zm.wego.com,airport,false,*,*,true,*
RUH,IXR,zm.wego.com,airport,false,*,*,true,*
BOM,CJB,zm.wego.com,airport,false,*,*,true,*
AMS,CAI,zm.wego.com,airport,false,*,*,true,*
DMM,TRV,zm.wego.com,airport,false,*,*,true,*
RUH,IXD,zm.wego.com,airport,false,*,*,true,*
JAI,DXB,zm.wego.com,airport,false,*,*,true,*
DEL,SGN,zm.wego.com,airport,false,*,*,true,*
KWI,BBI,zm.wego.com,airport,false,*,*,true,*
JED,TUN,zm.wego.com,airport,false,*,*,true,*
BOM,ATQ,zm.wego.com,airport,false,*,*,true,*
LGW,JED,zm.wego.com,airport,false,*,*,true,*
DMK,CNX,zm.wego.com,airport,false,*,*,true,*
BCD,MNL,zm.wego.com,airport,false,*,*,true,*
AUH,VNS,zm.wego.com,airport,false,*,*,true,*
AMD,CCU,zm.wego.com,airport,false,*,*,true,*
HBE,SAW,zm.wego.com,airport,false,*,*,true,*
ARN,BEY,zm.wego.com,airport,false,*,*,true,*
DEL,COK,zm.wego.com,airport,false,*,*,true,*
MNL,ATQ,zm.wego.com,airport,false,*,*,true,*
SXR,CCU,zm.wego.com,airport,false,*,*,true,*
DMK,KBV,zm.wego.com,airport,false,*,*,true,*
HAJ,BEY,zm.wego.com,airport,false,*,*,true,*
GOI,BLR,zm.wego.com,airport,false,*,*,true,*
SAW,HRG,zm.wego.com,airport,false,*,*,true,*
KUL,DAC,zm.wego.com,airport,false,*,*,true,*
JED,COK,zm.wego.com,airport,false,*,*,true,*
STN,SAW,zm.wego.com,airport,false,*,*,true,*
SLL,DOH,zm.wego.com,airport,false,*,*,true,*
CGK,SIN,zm.wego.com,airport,false,*,*,true,*
EBB,RUH,zm.wego.com,airport,false,*,*,true,*
BOM,IDR,zm.wego.com,airport,false,*,*,true,*
BAH,BKK,zm.wego.com,airport,false,*,*,true,*
CCU,AMD,zm.wego.com,airport,false,*,*,true,*
BLR,KWI,zm.wego.com,airport,false,*,*,true,*
DMK,CGK,zm.wego.com,airport,false,*,*,true,*
ATQ,DEL,zm.wego.com,airport,false,*,*,true,*
BER,EBL,zm.wego.com,airport,false,*,*,true,*
LHE,TUU,zm.wego.com,airport,false,*,*,true,*
HYD,MED,zm.wego.com,airport,false,*,*,true,*
KBV,DMK,zm.wego.com,airport,false,*,*,true,*
RUH,AYT,zm.wego.com,airport,false,*,*,true,*
DXB,CGY,zm.wego.com,airport,false,*,*,true,*
COV,BEY,zm.wego.com,airport,false,*,*,true,*
IXE,BOM,zm.wego.com,airport,false,*,*,true,*
AUH,AMD,zm.wego.com,airport,false,*,*,true,*
CGY,MNL,zm.wego.com,airport,false,*,*,true,*
AMD,JAI,zm.wego.com,airport,false,*,*,true,*
DEL,HKG,zm.wego.com,airport,false,*,*,true,*
BLR,NAG,zm.wego.com,airport,false,*,*,true,*
