departure_code,arrival_code,pos_provider_code,route_type,direct_flight_only,allowed_inbound_days,allowed_outbound_days,sum_of_oneway
YUL,COR,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ZSA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MAR,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MEC,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SNU,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,TQO,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BLA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BRM,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ADZ,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,VLN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BPS,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CGR,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,AJU,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SJP,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,LDB,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,JOI,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CGH,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MGF,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,XAP,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,JAP,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CUZ,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,PMW,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,VDC,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,IOS,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MOC,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,AEP,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,PFB,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CAC,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SCL,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,DPS,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CGK,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SIN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BKK,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,KUL,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,HKT,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SGN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,HAK,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,HAN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SZX,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CAN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,XMN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,TPE,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CKG,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,TFU,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,WUH,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,NKG,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CGO,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,TNA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,TAO,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,PEK,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ICN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CMB,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BLR,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,DEL,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,DXB,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,AUH,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,DOH,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,RUH,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,HYD,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,COK,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BOM,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,AMD,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MAA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MLE,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CCU,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,DAC,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,KTM,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,TAS,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MCT,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SHJ,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BAH,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,DMM,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MED,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,KWI,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,THR,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MHD,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ALA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,FRU,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,GYD,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,EVN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,TBS,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,AMM,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,JED,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SID,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ADD,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,TNR,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,RGN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SUB,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,UPG,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CEB,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BME,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,NAN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,PPT,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,KWA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MAJ,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,GUM,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,FUK,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,HIN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,IST,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,LGW,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MOW,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,PMI,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,VIE,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,STN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,OSL,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,AGP,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ARN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,LED,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BUH,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,HAM,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,NAP,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BHX,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MLA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SOF,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,GLA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,RIX,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BFS,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BNE,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,PER,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ADL,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CBR,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CNS,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,AKL,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,WLG,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CHC,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ZQN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,DRW,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,OOL,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,TSV,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,HBA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BKI,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CNX,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,VTE,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ZUH,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SYX,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,JHG,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,FOC,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,JJN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ACK,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ACT,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,APN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,HIB,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,PUW,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,HOT,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CMX,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BET,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,IPL,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ADQ,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BLI,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,LNY,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,VLD,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,PRC,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,UIN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,DUT,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SCK,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,EKO,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,GDV,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,GGG,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MWA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,LWB,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,EAR,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,OGS,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,RIW,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,DEC,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,XWA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ORD,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,IND,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MCO,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,BOS,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,JFK,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SAN,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ICT,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ATL,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SLC,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,FLL,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MSP,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,IAH,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,LAS,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MIA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,AUS,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,RDU,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,DTW,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SMF,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,LGA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,PBI,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,GSO,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,LAX,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SRQ,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MSY,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,TPA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,DSM,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SAT,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,TUS,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,BWI,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,DEN,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,DFW,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SFO,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MCI,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,PIT,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,CMH,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,HSV,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,GEG,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,PHL,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,JAX,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,CUN,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,IAD,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,CLT,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,BUR,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,YYZ,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SEA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,STL,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ABQ,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MFE,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,BNA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,RIC,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MTY,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,COD,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,OKC,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,CID,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,HNL,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,PHX,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,PDX,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,FAT,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ORF,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,OMA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SYR,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SDF,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,CLE,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,CHS,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ELP,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,EWR,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,LBB,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SNA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,RNO,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,FAY,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,GRB,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,BJX,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,AVL,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,TUL,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MYR,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,BIL,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,OAK,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,DCA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,YUL,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,BDL,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,PNS,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MKE,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SJC,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,PSC,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MLM,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,GRR,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,OAJ,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MDW,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,RDD,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,HOU,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,CVG,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ANC,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MFR,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SBA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MZT,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,RHI,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MSO,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MEM,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,KOA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,RSW,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,DLH,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,BUF,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,RST,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,BGR,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,OGG,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SFB,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MEX,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,FSD,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,LIT,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,YYC,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,TWF,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,FAI,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,GRK,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,BOI,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,CRP,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,GDL,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,BQN,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,XNA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,FNT,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MOT,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,LGB,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,CHA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,DRO,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,GSP,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ALB,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,LSE,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,HRL,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ONT,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,PVD,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,AVP,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,GPT,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,YVR,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,JAN,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,VPS,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,DAL,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SUN,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,RDM,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SCE,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,EUG,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,CAE,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,TXK,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,DAB,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,FCA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ECP,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,GUC,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,CHO,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,AOO,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SAV,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SGF,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ILM,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,BTR,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,BRO,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MKG,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ACV,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,YUM,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,HOB,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,PIA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MLI,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,JST,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,BKG,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MRY,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ENA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,YOW,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,EGE,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,BHM,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,EYW,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,PSP,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,DAY,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,COS,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,VER,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,LEX,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ROC,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,PIR,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,LIH,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MSN,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,TYS,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,YWG,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,CAK,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,LFT,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ABY,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MID,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SUX,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,TLH,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,IDA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,GNV,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,PVR,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,AGU,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,BIS,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,FWA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,JAC,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,FLG,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,STS,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,DHN,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ATW,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MBS,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,YXU,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,TVC,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,YXE,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MTT,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MHT,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,TAP,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ROA,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,HDN,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,CRW,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,QRO,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,HYS,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,AGS,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,ASE,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,EAU,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MOB,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,BGM,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,GJT,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,SLP,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,YEG,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,MDT,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,CSG,theflightsfare.com-CA,airport,false,*,*,false,*
YVR,HHH,theflightsfare.com-CA,airport,false,*,*,false,*
